account_id,event_day,active_users,sessions,events,revenue
ACC_0183,2010-10-12,1,1,22,462.7
ACC_0183,2010-10-21,1,1,1,35.400000000000006
ACC_0183,2010-12-09,1,1,28,616.5600000000001
ACC_0183,2011-01-06,1,1,1,35.400000000000006
ACC_0183,2011-03-28,1,1,28,588.0
ACC_0183,2011-10-20,1,1,1,56.160000000000004
ACC_0184,2009-12-06,1,1,35,748.42
ACC_0184,2010-03-17,1,1,64,1189.01
ACC_0184,2010-03-28,1,1,77,1406.43
ACC_0184,2010-07-22,1,1,28,1108.65
ACC_0184,2010-09-16,1,1,12,299.6
ACC_0184,2010-10-20,1,1,88,2120.09
ACC_0184,2010-10-21,1,1,5,123.2
ACC_0184,2010-12-03,1,1,78,1509.74
ACC_0184,2011-03-08,1,1,50,987.7
ACC_0184,2011-07-04,1,1,56,1067.8799999999999
ACC_0184,2011-09-11,1,1,23,378.64
ACC_0184,2011-10-10,1,1,52,1256.67
ACC_0185,2009-12-01,1,1,1,17.4
ACC_0185,2010-02-16,1,1,51,962.99
ACC_0185,2010-03-04,1,1,36,815.32
ACC_0185,2010-05-24,1,1,37,1184.08
ACC_0185,2010-08-18,1,1,33,939.4399999999999
ACC_0185,2010-09-21,1,1,34,1013.58
ACC_0185,2010-09-24,1,1,34,837.26
ACC_0185,2010-10-03,1,1,3,62.4
ACC_0185,2010-11-08,1,1,42,737.56
ACC_0185,2010-11-25,1,1,28,643.89
ACC_0185,2011-02-14,1,1,24,416.11
ACC_0185,2011-04-19,1,1,21,376.0
ACC_0185,2011-05-16,1,1,27,655.24
ACC_0185,2011-05-20,1,1,18,394.0
ACC_0185,2011-07-15,1,1,34,709.74
ACC_0185,2011-07-26,1,1,13,136.29
ACC_0185,2011-08-18,1,1,31,680.24
ACC_0185,2011-09-01,1,1,14,249.76
ACC_0185,2011-09-11,1,1,23,520.9
ACC_0185,2011-09-12,1,1,37,778.65
ACC_0185,2011-10-02,1,1,45,299.53
ACC_0185,2011-11-08,1,1,33,657.08
ACC_0185,2011-11-13,1,1,39,136.74
ACC_0186,2009-12-08,1,1,16,255.04
ACC_0186,2010-01-31,1,1,8,91.14
ACC_0186,2010-03-15,1,1,14,221.0
ACC_0186,2010-03-31,1,1,10,179.61
ACC_0186,2010-04-15,1,1,34,508.55
ACC_0186,2010-06-14,1,1,1,305.28000000000003
ACC_0186,2010-07-27,1,1,51,977.21
ACC_0186,2010-09-08,1,1,39,946.1800000000001
ACC_0186,2010-09-17,1,1,1,17.4
ACC_0186,2010-09-28,1,1,18,313.7
ACC_0186,2010-10-07,1,1,31,508.94
ACC_0186,2010-10-18,1,1,73,189.44
ACC_0186,2010-10-21,1,1,13,521.76
ACC_0186,2010-11-14,1,1,21,588.11
ACC_0186,2011-01-14,1,1,35,534.57
ACC_0186,2011-03-04,1,1,15,222.99
ACC_0186,2011-04-21,1,1,18,257.89
ACC_0186,2011-05-20,1,1,1,59.8
ACC_0186,2011-06-14,1,1,54,1172.6
ACC_0186,2011-07-31,1,2,35,677.1
ACC_0186,2011-08-03,1,1,20,583.24
ACC_0186,2011-09-13,1,1,28,1024.08
ACC_0186,2011-09-26,2,2,33,866.34
ACC_0186,2011-09-27,1,2,14,351.55
ACC_0186,2011-10-25,1,1,13,298.26
ACC_0186,2011-11-09,1,1,23,722.2
ACC_0186,2011-11-28,1,1,13,217.81
ACC_0187,2009-12-01,1,1,20,304.53000000000003
ACC_0187,2009-12-07,1,1,2,8.92
ACC_0187,2009-12-15,1,1,11,380.78
ACC_0187,2009-12-16,1,1,3,78.6
ACC_0187,2010-01-07,1,1,44,699.83
ACC_0187,2010-01-20,1,1,5,323.0
ACC_0187,2010-02-07,1,1,9,288.5
ACC_0187,2010-02-16,1,1,15,393.14000000000004
ACC_0187,2010-02-18,1,1,23,326.55
ACC_0187,2010-02-22,1,1,39,498.67
ACC_0187,2010-04-01,1,1,8,304.8
ACC_0187,2010-04-15,1,1,23,357.09
ACC_0187,2010-05-05,1,1,17,243.08
ACC_0187,2010-05-06,1,1,23,310.83
ACC_0187,2010-05-11,1,1,10,318.40000000000003
ACC_0187,2010-05-23,1,1,23,363.6
ACC_0187,2010-05-24,1,1,21,290.6
ACC_0187,2010-06-13,1,1,27,404.21999999999997
ACC_0187,2010-07-02,1,1,19,340.84000000000003
ACC_0187,2010-07-08,1,1,6,99.9
ACC_0187,2010-07-22,2,2,23,393.02
ACC_0187,2010-09-01,1,1,5,97.5
ACC_0187,2010-09-17,1,1,13,213.0
ACC_0187,2010-09-28,1,1,13,308.4
ACC_0187,2010-09-30,1,1,25,315.42
ACC_0187,2010-10-14,1,1,29,512.88
ACC_0187,2010-10-31,1,1,23,376.16
ACC_0187,2010-11-04,1,1,31,359.63
ACC_0187,2010-11-17,1,1,3,75.9
ACC_0187,2010-11-25,1,1,18,324.94
ACC_0187,2010-12-02,1,1,34,616.5600000000001
ACC_0187,2011-01-04,1,1,8,299.92
ACC_0187,2011-01-24,1,1,15,387.27000000000004
ACC_0187,2011-02-03,1,1,16,313.76
ACC_0187,2011-02-18,1,1,7,301.85
ACC_0187,2011-03-17,1,1,21,320.42
ACC_0187,2011-05-09,1,1,19,301.15000000000003
ACC_0187,2011-05-11,1,1,9,217.81
ACC_0187,2011-05-31,1,1,26,457.34
ACC_0187,2011-06-07,1,1,21,307.72
ACC_0187,2011-06-09,1,1,12,378.7
ACC_0187,2011-07-11,1,1,19,301.26
ACC_0187,2011-08-04,1,1,22,312.95
ACC_0187,2011-08-16,1,1,20,306.86
ACC_0187,2011-08-21,1,1,2,247.72
ACC_0187,2011-09-22,1,1,23,302.74
ACC_0187,2011-09-28,1,1,9,315.94
ACC_0187,2011-10-17,1,1,25,371.73
ACC_0187,2011-11-10,1,1,28,973.72
ACC_0187,2011-11-22,1,1,3,75.0
ACC_0187,2011-12-08,2,2,14,336.78000000000003
ACC_0188,2009-12-15,1,1,3,146.45999999999998
ACC_0188,2010-03-18,1,1,2,140.16
ACC_0188,2010-05-19,1,1,8,386.3
ACC_0188,2010-08-15,1,1,5,108.60000000000001
ACC_0188,2010-10-08,1,1,7,428.76
ACC_0188,2011-01-26,1,1,6,160.05
ACC_0188,2011-05-19,1,1,19,397.40000000000003
ACC_0188,2011-09-26,1,1,2,15.001
ACC_0189,2009-12-04,1,1,8,510.64
ACC_0189,2009-12-08,2,3,7,500.04
ACC_0189,2009-12-11,1,1,6,439.18
ACC_0189,2009-12-17,1,1,16,809.62
ACC_0189,2009-12-21,1,1,5,318.66
ACC_0189,2010-01-06,1,1,12,586.1600000000001
ACC_0189,2010-01-10,1,1,6,601.8000000000001
ACC_0189,2010-02-03,1,1,20,1143.421
ACC_0189,2010-02-15,1,1,24,1486.0610000000001
ACC_0189,2010-02-16,1,1,54,1384.02
ACC_0189,2010-02-22,1,1,12,950.4899999999999
ACC_0189,2010-02-25,1,2,7,441.0
ACC_0189,2010-03-10,1,2,12,948.4200000000001
ACC_0189,2010-03-25,1,1,19,1103.85
ACC_0189,2010-04-01,1,2,5,511.2
ACC_0189,2010-04-12,1,1,5,739.2
ACC_0189,2010-04-18,1,2,9,538.2099999999999
ACC_0189,2010-04-19,1,1,30,800.98
ACC_0189,2010-04-26,1,1,8,646.55
ACC_0189,2010-05-07,1,2,16,574.86
ACC_0189,2010-05-10,1,1,1,59.699999999999996
ACC_0189,2010-05-17,1,1,8,359.48
ACC_0189,2010-05-30,1,1,16,1071.3
ACC_0189,2010-06-20,1,1,7,377.28
ACC_0189,2010-07-01,1,1,5,336.6
ACC_0189,2010-07-08,1,2,7,357.9
ACC_0189,2010-07-19,1,1,9,372.12
ACC_0189,2010-07-28,1,1,9,449.90000000000003
ACC_0189,2010-08-08,1,1,12,804.74
ACC_0189,2010-08-23,1,1,12,616.64
ACC_0189,2010-09-03,1,1,7,804.5999999999999
ACC_0189,2010-09-09,1,1,5,311.52
ACC_0189,2010-09-19,1,1,6,412.08
ACC_0189,2010-09-21,1,1,8,299.98
ACC_0189,2010-10-05,1,1,16,910.98
ACC_0189,2010-10-25,1,2,9,645.7800000000001
ACC_0189,2010-11-09,1,1,4,405.44000000000005
ACC_0189,2010-11-11,1,1,7,216.0
ACC_0189,2010-11-18,1,1,4,347.0
ACC_0189,2010-11-19,1,2,10,673.62
ACC_0189,2010-11-29,1,1,12,634.32
ACC_0189,2010-12-01,1,1,22,2049.36
ACC_0189,2010-12-03,1,1,6,1068.0
ACC_0189,2010-12-13,1,1,9,689.04
ACC_0189,2010-12-16,1,2,15,783.48
ACC_0189,2011-01-06,1,1,6,304.2
ACC_0189,2011-01-24,1,1,20,904.66
ACC_0189,2011-01-31,1,1,10,631.36
ACC_0189,2011-02-15,1,1,12,793.5
ACC_0189,2011-02-21,1,1,8,250.23999999999998
ACC_0189,2011-03-07,1,1,15,294.17
ACC_0189,2011-03-21,1,1,5,154.4
ACC_0189,2011-03-23,1,2,19,584.22
ACC_0189,2011-03-27,1,1,13,612.38
ACC_0189,2011-04-03,1,1,4,231.3
ACC_0189,2011-04-13,1,3,13,822.9
ACC_0189,2011-04-26,1,1,6,564.5
ACC_0189,2011-04-28,1,1,11,453.2
ACC_0189,2011-05-16,1,6,24,1879.52
ACC_0189,2011-06-02,1,1,7,397.8
ACC_0189,2011-06-05,1,1,2,140.4
ACC_0189,2011-06-14,1,3,13,662.46
ACC_0189,2011-06-26,1,2,21,743.46
ACC_0189,2011-07-05,1,1,8,789.6600000000001
ACC_0189,2011-07-12,1,1,7,515.3
ACC_0189,2011-07-24,1,1,24,1104.31
ACC_0189,2011-08-03,1,3,18,638.32
ACC_0189,2011-08-11,1,1,5,383.96
ACC_0189,2011-08-22,1,1,9,463.82
ACC_0189,2011-08-25,1,1,7,601.88
ACC_0189,2011-09-01,1,1,6,428.6
ACC_0189,2011-09-11,1,2,10,1064.24
ACC_0189,2011-09-14,1,1,12,466.52
ACC_0189,2011-09-25,1,2,19,1014.14
ACC_0189,2011-09-26,1,1,8,183.62
ACC_0189,2011-10-04,1,2,15,995.26
ACC_0189,2011-10-26,1,4,22,1153.2
ACC_0189,2011-11-03,1,1,13,660.7
ACC_0189,2011-11-09,1,1,8,550.4399999999999
ACC_0189,2011-11-15,1,1,5,274.40000000000003
ACC_0189,2011-11-16,1,1,11,1145.32
ACC_0189,2011-11-22,1,1,7,604.0
ACC_0189,2011-11-23,1,1,6,472.6
ACC_0189,2011-11-28,1,2,12,745.32
ACC_0189,2011-12-01,1,1,15,545.78
ACC_0189,2011-12-06,1,1,4,417.0
ACC_0189,2011-12-08,1,1,8,445.84000000000003
ACC_0190,2010-01-21,1,1,5,17.49
ACC_0190,2010-02-28,1,1,3,175.24
ACC_0190,2010-03-09,1,1,1,76.32000000000001
ACC_0190,2010-03-10,1,3,34,160.39
ACC_0190,2010-03-29,1,1,34,487.34999999999997
ACC_0190,2011-08-24,1,1,18,213.55
ACC_0191,2009-12-03,1,1,7,228.3
ACC_0191,2009-12-11,1,1,73,483.42
ACC_0191,2010-03-19,1,2,30,266.25
ACC_0191,2010-04-15,1,1,11,219.85999999999999
ACC_0191,2010-06-27,1,1,5,571.36
ACC_0191,2010-08-24,1,1,1,51.0
ACC_0191,2010-09-02,1,1,15,312.42
ACC_0191,2011-02-16,1,1,1,390.0
ACC_0191,2011-07-05,1,1,3,467.7
ACC_0191,2011-07-29,1,1,20,532.8
ACC_0191,2011-09-19,1,1,11,275.0
ACC_0191,2011-10-27,1,1,8,437.5
ACC_0192,2009-12-11,1,1,20,811.76
ACC_0192,2010-02-08,1,1,30,604.1
ACC_0192,2010-03-11,1,1,22,597.48
ACC_0192,2010-03-31,1,1,7,110.3
ACC_0192,2010-04-12,1,1,18,465.18
ACC_0192,2010-05-04,1,1,25,449.06
ACC_0192,2010-05-24,1,2,17,581.25
ACC_0192,2010-06-10,1,2,12,314.26
ACC_0192,2010-07-20,1,1,20,299.52
ACC_0192,2010-08-24,1,1,13,341.39000000000004
ACC_0192,2010-10-06,1,1,30,467.33
ACC_0192,2010-10-13,1,1,25,484.1
ACC_0192,2010-10-29,1,1,22,357.1
ACC_0192,2010-11-10,1,1,9,323.8
ACC_0192,2010-11-11,1,1,15,304.96
ACC_0192,2010-12-02,1,2,46,1246.48
ACC_0192,2010-12-10,1,1,10,369.09999999999997
ACC_0192,2010-12-15,1,2,16,587.28
ACC_0192,2011-04-01,1,1,29,362.24
ACC_0192,2011-05-11,1,2,35,951.92
ACC_0192,2011-05-18,1,1,10,236.0
ACC_0192,2011-05-19,1,1,46,446.82
ACC_0192,2011-06-28,1,2,18,437.72
ACC_0192,2011-07-06,1,2,29,300.62
ACC_0192,2011-08-07,1,1,15,263.19
ACC_0192,2011-09-02,1,1,29,402.0
ACC_0192,2011-09-16,1,1,23,324.0
ACC_0192,2011-10-10,1,1,16,370.68
ACC_0192,2011-11-28,1,1,15,688.62
ACC_0192,2011-12-05,1,1,18,404.83
ACC_0193,2010-02-14,1,3,72,819.49
ACC_0193,2010-06-21,1,1,27,321.8
ACC_0193,2010-08-10,1,1,35,396.28999999999996
ACC_0193,2010-09-16,1,1,40,572.77
ACC_0193,2010-10-07,1,1,12,217.03
ACC_0193,2010-10-29,1,1,34,714.46
ACC_0193,2011-02-22,1,1,64,825.04
ACC_0193,2011-06-22,1,1,4,55.8
ACC_0193,2011-07-13,1,1,4,104.05
ACC_0193,2011-10-06,1,1,127,2626.3
ACC_0193,2011-10-07,1,1,16,221.06
ACC_0193,2011-10-30,1,1,40,1026.04
ACC_0194,2009-12-09,1,1,21,601.6
ACC_0194,2009-12-16,1,1,13,340.67
ACC_0194,2009-12-17,1,1,6,96.0
ACC_0194,2010-02-18,1,1,18,293.45
ACC_0194,2010-03-10,1,1,22,452.96
ACC_0194,2010-04-16,1,1,18,396.24
ACC_0194,2010-04-21,1,1,6,237.70000000000002
ACC_0194,2010-05-09,1,1,53,836.5600000000001
ACC_0194,2010-05-10,1,1,13,373.2
ACC_0194,2010-06-18,2,2,38,534.54
ACC_0194,2010-06-23,1,1,13,264.9
ACC_0194,2010-07-13,1,2,70,281.51
ACC_0194,2010-07-19,1,1,47,942.86
ACC_0194,2010-07-21,1,1,12,420.8
ACC_0194,2010-08-19,1,1,7,176.3
ACC_0194,2010-09-06,1,1,21,457.3
ACC_0194,2010-09-20,1,2,31,718.99
ACC_0194,2010-10-20,1,2,17,322.4
ACC_0194,2010-10-29,1,1,15,532.1
ACC_0194,2010-11-02,1,1,9,417.5
ACC_0194,2010-11-22,1,1,12,360.48
ACC_0194,2010-12-15,1,1,9,336.98
ACC_0194,2011-01-07,1,1,23,302.45
ACC_0194,2011-02-18,1,1,27,401.57
ACC_0194,2011-03-30,1,1,22,306.39
ACC_0194,2011-04-15,1,1,11,339.2
ACC_0194,2011-05-08,1,1,9,214.5
ACC_0194,2011-06-10,1,1,18,273.66
ACC_0194,2011-06-24,1,1,27,773.08
ACC_0194,2011-08-11,1,1,14,250.36
ACC_0194,2011-08-23,1,1,24,449.56
ACC_0194,2011-09-11,1,1,11,451.97
ACC_0194,2011-09-12,1,1,36,853.68
ACC_0194,2011-09-14,1,1,29,336.31
ACC_0194,2011-09-25,1,1,24,330.6
ACC_0194,2011-10-03,1,1,10,415.41999999999996
ACC_0194,2011-10-06,1,1,18,697.46
ACC_0194,2011-10-10,1,1,12,165.72
ACC_0194,2011-10-21,1,1,12,196.68
ACC_0194,2011-11-13,1,1,28,342.95
ACC_0194,2011-11-20,1,1,6,117.74000000000001
ACC_0194,2011-11-21,1,1,20,343.14
ACC_0194,2011-11-29,3,3,100,830.75
ACC_0194,2011-12-09,1,1,10,291.78000000000003
ACC_0195,2010-01-12,1,1,2,95.19999999999999
ACC_0195,2010-02-22,1,1,13,339.18
ACC_0195,2010-04-06,1,1,38,130.3
ACC_0195,2010-04-15,1,1,10,315.53999999999996
ACC_0195,2010-05-17,1,1,73,308.8
ACC_0195,2010-07-22,1,1,11,232.57999999999998
ACC_0195,2010-07-26,1,1,1,15.0
ACC_0195,2010-07-27,1,1,15,323.85
ACC_0195,2010-09-05,1,1,6,376.92
ACC_0195,2010-11-19,1,1,6,416.52000000000004
ACC_0195,2010-11-28,1,1,36,341.49
ACC_0195,2011-06-03,1,1,21,443.72
ACC_0195,2011-08-05,1,1,9,251.26
ACC_0195,2011-08-21,1,1,7,393.14
ACC_0195,2011-09-04,1,1,5,72.84
ACC_0195,2011-09-25,1,1,17,884.9
ACC_0195,2011-09-26,1,1,5,461.40000000000003
ACC_0195,2011-10-26,1,1,14,558.6
ACC_0195,2011-11-15,1,1,19,835.97
ACC_0195,2011-12-04,1,1,14,442.3
ACC_0196,2010-06-10,1,1,1,46.5
ACC_0196,2010-07-01,1,1,51,284.28000000000003
ACC_0196,2010-09-14,1,1,49,1244.7
ACC_0196,2010-09-21,1,1,5,25.8
ACC_0196,2010-10-04,1,1,25,424.26
ACC_0196,2010-10-12,1,5,5,24.75
ACC_0196,2010-11-16,1,1,62,418.62
ACC_0196,2011-03-29,1,1,54,283.71
ACC_0196,2011-06-02,1,1,80,1440.9
ACC_0196,2011-06-23,1,1,13,220.83
ACC_0196,2011-08-02,1,1,19,362.52000000000004
ACC_0196,2011-09-01,1,1,8,149.35
ACC_0196,2011-09-09,1,1,13,296.64
ACC_0196,2011-11-08,1,1,24,422.04
ACC_0196,2011-11-15,1,1,10,352.6
ACC_0196,2011-11-25,1,1,13,459.82
ACC_0196,2011-12-08,1,1,12,196.89
ACC_0197,2009-12-01,1,1,16,198.0
ACC_0197,2009-12-06,1,1,69,933.35
ACC_0197,2009-12-09,1,1,18,295.35
ACC_0197,2009-12-17,1,1,10,226.74
ACC_0197,2009-12-22,1,1,6,136.3
ACC_0197,2010-01-05,1,1,9,118.10000000000001
ACC_0197,2010-01-28,1,1,46,489.31
ACC_0197,2010-01-31,1,1,18,229.76999999999998
ACC_0197,2010-02-10,1,1,13,103.77
ACC_0197,2010-02-14,1,1,34,541.19
ACC_0197,2010-03-05,1,1,18,315.17
ACC_0197,2010-03-08,1,1,23,219.87
ACC_0197,2010-03-21,1,1,140,872.9399999999999
ACC_0197,2010-03-23,1,1,7,241.89999999999998
ACC_0197,2010-03-31,1,1,23,312.51
ACC_0197,2010-04-08,2,2,108,824.99
ACC_0197,2010-04-12,1,1,1,9.87
ACC_0197,2010-04-13,1,1,1,4.25
ACC_0197,2010-04-15,1,1,9,239.64
ACC_0197,2010-04-22,1,1,7,384.36
ACC_0197,2010-04-25,1,1,32,483.15000000000003
ACC_0197,2010-05-06,1,1,13,307.62
ACC_0197,2010-05-11,1,1,14,308.6
ACC_0197,2010-05-16,1,1,157,1281.0
ACC_0197,2010-05-20,1,1,78,1090.7
ACC_0197,2010-05-27,1,1,11,308.96000000000004
ACC_0197,2010-06-04,1,1,58,318.49
ACC_0197,2010-06-10,2,2,33,539.54
ACC_0197,2010-06-29,1,1,66,499.88
ACC_0197,2010-06-30,1,1,23,379.89
ACC_0197,2010-07-05,1,1,8,309.36
ACC_0197,2010-07-15,1,1,11,369.78
ACC_0197,2010-07-21,1,1,13,135.29
ACC_0197,2010-07-25,1,1,104,691.98
ACC_0197,2010-08-11,1,1,14,437.68
ACC_0197,2010-08-24,1,1,1,139.8
ACC_0197,2010-09-08,1,1,10,312.24
ACC_0197,2010-09-12,1,1,12,239.85
ACC_0197,2010-09-17,1,1,33,196.24
ACC_0197,2010-09-19,1,1,61,422.56
ACC_0197,2010-09-27,1,2,103,1607.8600000000001
ACC_0197,2010-10-05,1,1,15,287.68
ACC_0197,2010-11-02,1,1,23,424.71
ACC_0197,2010-11-05,1,1,39,909.58
ACC_0197,2010-11-23,1,1,71,446.41
ACC_0197,2010-11-30,2,2,55,796.93
ACC_0197,2010-12-01,1,2,36,887.9200000000001
ACC_0197,2010-12-08,1,1,60,1385.88
ACC_0197,2010-12-10,1,1,16,385.58000000000004
ACC_0197,2011-01-09,1,1,48,401.49
ACC_0197,2011-02-23,1,1,8,185.0
ACC_0197,2011-03-14,1,1,1,295.0
ACC_0197,2011-03-15,1,1,108,610.88
ACC_0197,2011-03-25,1,1,1,295.0
ACC_0197,2011-05-05,2,2,45,834.32
ACC_0197,2011-05-12,1,1,96,640.01
ACC_0197,2011-05-19,1,1,13,437.94
ACC_0197,2011-06-27,1,1,9,171.98
ACC_0197,2011-07-01,1,1,14,440.64
ACC_0197,2011-08-05,1,1,121,811.01
ACC_0197,2011-08-07,1,1,8,302.28
ACC_0197,2011-09-11,1,1,19,305.82
ACC_0197,2011-09-20,1,1,91,1065.79
ACC_0197,2011-11-04,1,1,16,223.71
ACC_0197,2011-11-06,1,1,22,430.3
ACC_0197,2011-11-13,2,2,79,829.2
ACC_0197,2011-11-15,1,1,16,365.4
ACC_0197,2011-11-16,2,2,40,767.01
ACC_0197,2011-11-23,1,1,33,1050.3200000000002
ACC_0198,2009-12-02,1,1,6,112.5
ACC_0198,2009-12-03,2,2,25,479.52
ACC_0198,2009-12-04,1,1,16,311.2
ACC_0198,2009-12-08,1,1,2,39.400000000000006
ACC_0198,2009-12-14,1,1,13,171.82
ACC_0198,2009-12-15,2,2,28,769.96
ACC_0198,2009-12-18,1,1,11,207.71
ACC_0198,2010-01-07,1,1,14,302.9
ACC_0198,2010-01-19,1,1,13,205.7
ACC_0198,2010-01-20,1,1,3,35.72
ACC_0198,2010-01-25,1,1,28,422.70000000000005
ACC_0198,2010-01-26,1,1,40,630.79
ACC_0198,2010-01-27,1,1,13,251.68
ACC_0198,2010-01-29,1,1,31,493.94
ACC_0198,2010-01-31,1,1,25,386.19
ACC_0198,2010-02-04,1,1,17,299.86
ACC_0198,2010-02-11,1,1,12,236.61
ACC_0198,2010-02-16,1,1,10,179.68
ACC_0198,2010-02-24,1,1,6,82.4
ACC_0198,2010-03-02,2,2,18,720.65
ACC_0198,2010-03-05,1,1,14,240.8
ACC_0198,2010-03-08,1,1,6,484.4
ACC_0198,2010-03-10,1,1,11,165.78
ACC_0198,2010-03-11,1,1,6,105.08
ACC_0198,2010-03-12,1,1,9,148.94
ACC_0198,2010-03-15,1,1,26,427.98
ACC_0198,2010-03-17,1,2,71,1264.32
ACC_0198,2010-03-21,1,1,16,262.31
ACC_0198,2010-03-22,1,1,9,151.45
ACC_0198,2010-03-24,1,1,11,187.95
ACC_0198,2010-03-25,1,1,33,529.62
ACC_0198,2010-03-31,1,1,14,299.34000000000003
ACC_0198,2010-04-12,1,2,3,379.28
ACC_0198,2010-04-13,1,1,20,339.7
ACC_0198,2010-04-20,1,1,37,629.58
ACC_0198,2010-04-21,1,1,11,336.6
ACC_0198,2010-04-29,1,1,21,387.14
ACC_0198,2010-04-30,1,1,27,416.86
ACC_0198,2010-05-02,1,1,21,611.5
ACC_0198,2010-05-05,1,1,19,324.67
ACC_0198,2010-05-14,1,1,19,383.4
ACC_0198,2010-05-24,1,1,11,165.06
ACC_0198,2010-05-27,1,1,27,474.77
ACC_0198,2010-06-02,1,1,14,262.18
ACC_0198,2010-06-07,1,1,8,152.1
ACC_0198,2010-06-08,1,1,1,25.5
ACC_0198,2010-06-15,1,1,11,179.84
ACC_0198,2010-06-16,1,1,8,183.5
ACC_0198,2010-06-25,1,1,7,124.39999999999999
ACC_0198,2010-07-01,1,1,10,189.51000000000002
ACC_0198,2010-07-08,1,1,13,239.1
ACC_0198,2010-07-09,1,1,20,248.18
ACC_0198,2010-07-14,1,1,19,1930.8
ACC_0198,2010-07-20,1,2,23,419.29
ACC_0198,2010-07-22,1,1,12,220.73
ACC_0198,2010-07-27,1,2,14,266.44
ACC_0198,2010-08-01,1,1,62,365.05
ACC_0198,2010-08-04,1,1,15,253.81
ACC_0198,2010-08-10,1,1,20,303.6
ACC_0198,2010-08-16,1,1,10,202.7
ACC_0198,2010-08-19,1,1,29,387.36
ACC_0198,2010-08-23,1,2,16,414.82
ACC_0198,2010-08-27,1,1,21,381.77
ACC_0198,2010-08-31,1,1,11,216.05
ACC_0198,2010-09-02,1,1,14,330.06
ACC_0198,2010-09-08,1,1,11,192.58
ACC_0198,2010-09-10,1,2,19,389.90999999999997
ACC_0198,2010-09-13,1,1,9,163.06
ACC_0198,2010-09-14,1,1,12,210.96
ACC_0198,2010-09-19,1,1,13,319.62
ACC_0198,2010-09-21,1,1,10,162.09
ACC_0198,2010-09-22,1,1,4,69.15
ACC_0198,2010-09-28,1,1,1,12.7
ACC_0198,2010-10-06,1,1,13,188.09
ACC_0198,2010-10-12,1,1,17,396.17
ACC_0198,2010-10-14,1,1,12,256.21
ACC_0198,2010-10-18,1,1,30,587.66
ACC_0198,2010-10-19,1,1,10,133.88
ACC_0198,2010-10-21,1,1,5,118.45
ACC_0198,2010-10-25,1,1,27,475.89
ACC_0198,2010-10-26,1,1,10,164.4
ACC_0198,2010-10-27,1,1,8,176.7
ACC_0198,2010-10-28,1,1,5,447.59999999999997
ACC_0198,2010-10-29,1,1,14,278.6
ACC_0198,2010-11-02,1,2,13,215.35000000000002
ACC_0198,2010-11-08,1,2,15,400.8
ACC_0198,2010-11-10,1,1,50,1121.14
ACC_0198,2010-11-11,1,1,13,232.4
ACC_0198,2010-11-16,1,1,64,1322.33
ACC_0198,2010-11-21,1,1,20,311.14
ACC_0198,2010-11-23,1,1,19,308.49
ACC_0198,2010-11-25,1,1,39,990.37
ACC_0198,2010-11-28,1,2,9,210.78
ACC_0198,2010-11-30,1,1,23,450.95
ACC_0198,2010-12-01,1,2,40,720.1
ACC_0198,2010-12-06,1,1,28,444.36
ACC_0198,2010-12-15,1,1,30,1185.8600000000001
ACC_0198,2010-12-16,1,1,19,328.77
ACC_0198,2011-01-06,1,1,53,1489.18
ACC_0198,2011-01-11,2,2,19,387.01
ACC_0198,2011-01-25,1,1,10,146.1
ACC_0198,2011-02-02,1,1,9,141.3
ACC_0198,2011-02-07,1,1,39,818.86
ACC_0198,2011-02-10,1,1,8,160.15
ACC_0198,2011-02-14,1,1,23,317.12
ACC_0198,2011-02-21,1,1,12,185.39999999999998
ACC_0198,2011-02-24,1,1,6,105.2
ACC_0198,2011-02-25,1,1,21,676.9200000000001
ACC_0198,2011-03-03,1,1,29,727.6
ACC_0198,2011-03-08,1,1,7,126.65
ACC_0198,2011-03-10,1,1,16,245.51999999999998
ACC_0198,2011-03-18,1,1,7,113.35
ACC_0198,2011-03-23,1,1,32,589.4
ACC_0198,2011-03-25,1,1,7,102.69999999999999
ACC_0198,2011-03-28,1,1,43,665.28
ACC_0198,2011-03-31,1,1,5,102.4
ACC_0198,2011-04-01,2,2,17,448.62
ACC_0198,2011-04-05,1,1,12,173.24
ACC_0198,2011-04-12,2,2,45,1328.94
ACC_0198,2011-04-15,1,1,9,190.98000000000002
ACC_0198,2011-04-17,1,1,64,229.59
ACC_0198,2011-04-19,1,1,8,144.35
ACC_0198,2011-04-20,1,1,23,454.24
ACC_0198,2011-04-21,1,1,11,184.64
ACC_0198,2011-04-27,1,1,8,154.66
ACC_0198,2011-05-06,1,1,24,371.96
ACC_0198,2011-05-08,1,1,5,109.80000000000001
ACC_0198,2011-05-09,1,1,21,443.65999999999997
ACC_0198,2011-05-12,1,1,15,330.63
ACC_0198,2011-05-16,1,1,13,207.66
ACC_0198,2011-05-19,1,1,5,253.8
ACC_0198,2011-05-22,1,1,5,111.4
ACC_0198,2011-05-23,1,1,7,156.6
ACC_0198,2011-05-31,1,1,17,313.71000000000004
ACC_0198,2011-06-01,1,1,7,153.3
ACC_0198,2011-06-03,1,1,25,630.46
ACC_0198,2011-06-08,1,1,17,307.9
ACC_0198,2011-06-13,1,1,6,102.72
ACC_0198,2011-06-14,1,1,29,510.87
ACC_0198,2011-06-17,1,1,7,217.4
ACC_0198,2011-06-22,1,1,14,249.76
ACC_0198,2011-06-23,1,1,13,300.78000000000003
ACC_0198,2011-06-29,1,1,12,576.4
